id,year,districtno,districtname,female,reth,source_file
3720,2014,234,Radnor,1,White,tdemo2014_female.csv
6400,2014,234,Radnor,1,White,tdemo2014_female.csv
1846,2014,234,Radnor,1,White,tdemo2014_female.csv
4614,2014,987,Kentwood,1,Other,tdemo2014_female.csv
4170,2014,234,Radnor,1,White,tdemo2014_female.csv
641,2014,234,Radnor,1,Black,tdemo2014_female.csv
6070,2014,234,Radnor,1,White,tdemo2014_female.csv
5558,2014,122,Westlake,1,,tdemo2014_female.csv
439,2014,234,Radnor,1,White,tdemo2014_female.csv
6934,2014,234,Radnor,0,White,tdemo2014_female.csv
5236,2014,234,Radnor,1,White,tdemo2014_female.csv
4949,2014,234,Radnor,1,,tdemo2014_female.csv
2779,2014,234,Radnor,0,White,tdemo2014_female.csv
3668,2014,234,Radnor,0,White,tdemo2014_female.csv
4144,2014,234,Radnor,1,White,tdemo2014_female.csv
2153,2014,234,Radnor,1,White,tdemo2014_female.csv
542,2014,234,Radnor,0,White,tdemo2014_female.csv
7392,2014,234,Radnor,1,,tdemo2014_female.csv
5721,2014,234,Radnor,1,White,tdemo2014_female.csv
6379,2014,234,Radnor,1,White,tdemo2014_female.csv
2884,2014,234,Radnor,1,White,tdemo2014_female.csv
4401,2014,234,Radnor,1,White,tdemo2014_female.csv
609,2014,234,Radnor,1,White,tdemo2014_female.csv
2399,2014,234,Radnor,0,White,tdemo2014_female.csv
3100,2014,234,Radnor,1,White,tdemo2014_female.csv
6474,2014,234,Radnor,1,White,tdemo2014_female.csv
6882,2014,234,Radnor,0,White,tdemo2014_female.csv
2163,2014,234,Radnor,1,White,tdemo2014_female.csv
1968,2014,234,Radnor,1,White,tdemo2014_female.csv
5312,2014,234,Radnor,0,White,tdemo2014_female.csv
6510,2014,234,Radnor,1,White,tdemo2014_female.csv
2318,2014,234,Radnor,1,White,tdemo2014_female.csv
4281,2014,234,Radnor,1,White,tdemo2014_female.csv
4941,2014,234,Radnor,1,White,tdemo2014_female.csv
4425,2014,987,Kentwood,1,White,tdemo2014_female.csv
5769,2014,234,Radnor,1,White,tdemo2014_female.csv
3804,2014,987,Kentwood,1,White,tdemo2014_female.csv
4952,2014,987,Kentwood,1,Black,tdemo2014_female.csv
7146,2014,234,Radnor,1,White,tdemo2014_female.csv
7151,2014,987,Kentwood,1,White,tdemo2014_female.csv
2977,2014,234,Radnor,0,White,tdemo2014_female.csv
4793,2014,234,Radnor,1,White,tdemo2014_female.csv
2140,2014,122,Westlake,0,White,tdemo2014_female.csv
5619,2014,122,Westlake,1,White,tdemo2014_female.csv
1568,2014,122,Westlake,1,White,tdemo2014_female.csv
3145,2014,122,Westlake,1,White,tdemo2014_female.csv
4154,2014,234,Radnor,0,White,tdemo2014_female.csv
7439,2014,987,Kentwood,0,White,tdemo2014_female.csv
972,2014,122,Westlake,1,White,tdemo2014_female.csv
4899,2014,234,Radnor,1,White,tdemo2014_female.csv
4477,2014,234,Radnor,1,White,tdemo2014_female.csv
656,2014,987,Kentwood,1,White,tdemo2014_female.csv
3627,2014,987,Kentwood,1,White,tdemo2014_female.csv
2316,2014,234,Radnor,1,White,tdemo2014_female.csv
3894,2014,987,Kentwood,1,White,tdemo2014_female.csv
3125,2014,234,Radnor,1,White,tdemo2014_female.csv
498,2014,234,Radnor,1,,tdemo2014_female.csv
205,2014,122,Westlake,0,White,tdemo2014_female.csv
2548,2014,234,Radnor,1,White,tdemo2014_female.csv
127,2014,234,Radnor,1,White,tdemo2014_female.csv
3165,2014,234,Radnor,0,White,tdemo2014_female.csv
5132,2014,234,Radnor,1,White,tdemo2014_female.csv
6249,2014,234,Radnor,1,White,tdemo2014_female.csv
772,2014,234,Radnor,0,White,tdemo2014_female.csv
1496,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
4650,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
1535,2014,234,Radnor,1,Black,tdemo2014_female.csv
5921,2014,234,Radnor,1,White,tdemo2014_female.csv
7478,2014,122,Westlake,1,White,tdemo2014_female.csv
1317,2014,234,Radnor,1,Black,tdemo2014_female.csv
29,2014,234,Radnor,1,White,tdemo2014_female.csv
5813,2014,234,Radnor,1,White,tdemo2014_female.csv
3304,2014,122,Westlake,1,White,tdemo2014_female.csv
2231,2014,234,Radnor,1,White,tdemo2014_female.csv
228,2014,122,Westlake,1,White,tdemo2014_female.csv
6588,2014,122,Westlake,1,White,tdemo2014_female.csv
1355,2014,234,Radnor,1,White,tdemo2014_female.csv
4697,2014,234,Radnor,1,White,tdemo2014_female.csv
4216,2014,234,Radnor,0,Black,tdemo2014_female.csv
2502,2014,234,Radnor,1,White,tdemo2014_female.csv
4460,2014,234,Radnor,1,White,tdemo2014_female.csv
5838,2014,234,Radnor,1,White,tdemo2014_female.csv
871,2014,234,Radnor,0,White,tdemo2014_female.csv
3167,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
2998,2014,234,Radnor,1,White,tdemo2014_female.csv
5372,2014,234,Radnor,1,White,tdemo2014_female.csv
1218,2014,987,Kentwood,1,White,tdemo2014_female.csv
895,2014,234,Radnor,1,White,tdemo2014_female.csv
4541,2014,987,Kentwood,1,White,tdemo2014_female.csv
2524,2014,234,Radnor,1,White,tdemo2014_female.csv
108,2014,234,Radnor,1,White,tdemo2014_female.csv
4400,2014,234,Radnor,1,White,tdemo2014_female.csv
199,2014,987,Kentwood,1,White,tdemo2014_female.csv
4329,2014,122,Westlake,1,White,tdemo2014_female.csv
876,2014,234,Radnor,0,White,tdemo2014_female.csv
4693,2014,234,Radnor,1,White,tdemo2014_female.csv
6495,2014,234,Radnor,1,White,tdemo2014_female.csv
6580,2014,234,Radnor,1,White,tdemo2014_female.csv
5891,2014,234,Radnor,1,White,tdemo2014_female.csv
7362,2014,234,Radnor,1,White,tdemo2014_female.csv
2152,2014,234,Radnor,0,White,tdemo2014_female.csv
159,2014,234,Radnor,1,White,tdemo2014_female.csv
468,2014,234,Radnor,1,White,tdemo2014_female.csv
62,2014,234,Radnor,0,White,tdemo2014_female.csv
5193,2014,987,Kentwood,1,White,tdemo2014_female.csv
1588,2014,234,Radnor,1,White,tdemo2014_female.csv
955,2014,234,Radnor,1,White,tdemo2014_female.csv
5984,2014,122,Westlake,1,White,tdemo2014_female.csv
7426,2014,234,Radnor,0,White,tdemo2014_female.csv
3713,2014,234,Radnor,0,White,tdemo2014_female.csv
4953,2014,234,Radnor,0,White,tdemo2014_female.csv
4555,2014,234,Radnor,1,White,tdemo2014_female.csv
6422,2014,234,Radnor,1,White,tdemo2014_female.csv
3626,2014,234,Radnor,0,White,tdemo2014_female.csv
5449,2014,234,Radnor,1,White,tdemo2014_female.csv
189,2014,234,Radnor,1,,tdemo2014_female.csv
1109,2014,234,Radnor,1,Black,tdemo2014_female.csv
135,2014,234,Radnor,1,White,tdemo2014_female.csv
6549,2014,987,Kentwood,0,Black,tdemo2014_female.csv
6045,2014,234,Radnor,1,White,tdemo2014_female.csv
164,2014,234,Radnor,1,White,tdemo2014_female.csv
4553,2014,234,Radnor,1,White,tdemo2014_female.csv
2892,2014,234,Radnor,1,White,tdemo2014_female.csv
5728,2014,234,Radnor,1,White,tdemo2014_female.csv
4389,2014,234,Radnor,1,White,tdemo2014_female.csv
5394,2014,234,Radnor,1,White,tdemo2014_female.csv
1575,2014,234,Radnor,1,White,tdemo2014_female.csv
6911,2014,234,Radnor,1,White,tdemo2014_female.csv
4282,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv
4566,2014,234,Radnor,1,White,tdemo2014_female.csv
3602,2014,234,Radnor,0,White,tdemo2014_female.csv
6557,2014,234,Radnor,1,White,tdemo2014_female.csv
4891,2014,234,Radnor,1,Other,tdemo2014_female.csv
5935,2014,234,Radnor,1,White,tdemo2014_female.csv
5206,2014,234,Radnor,1,White,tdemo2014_female.csv
1850,2014,234,Radnor,1,White,tdemo2014_female.csv
419,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv
2500,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
3451,2014,234,Radnor,1,White,tdemo2014_female.csv
6577,2014,234,Radnor,0,White,tdemo2014_female.csv
1081,2014,234,Radnor,1,White,tdemo2014_female.csv
6403,2014,234,Radnor,1,White,tdemo2014_female.csv
925,2014,987,Kentwood,1,White,tdemo2014_female.csv
6091,2014,987,Kentwood,0,White,tdemo2014_female.csv
2403,2014,234,Radnor,1,White,tdemo2014_female.csv
1113,2014,234,Radnor,1,White,tdemo2014_female.csv
1239,2014,234,Radnor,1,White,tdemo2014_female.csv
7298,2014,234,Radnor,1,White,tdemo2014_female.csv
4158,2014,234,Radnor,1,White,tdemo2014_female.csv
623,2014,234,Radnor,1,White,tdemo2014_female.csv
6624,2014,987,Kentwood,1,White,tdemo2014_female.csv
7220,2014,122,Westlake,0,White,tdemo2014_female.csv
2766,2014,234,Radnor,1,White,tdemo2014_female.csv
2133,2014,234,Radnor,0,White,tdemo2014_female.csv
5857,2014,234,Radnor,1,White,tdemo2014_female.csv
4779,2014,234,Radnor,1,Black,tdemo2014_female.csv
2016,2014,234,Radnor,1,Black,tdemo2014_female.csv
1952,2014,234,Radnor,1,Black,tdemo2014_female.csv
6310,2014,234,Radnor,1,White,tdemo2014_female.csv
7311,2014,234,Radnor,1,White,tdemo2014_female.csv
2458,2014,234,Radnor,0,White,tdemo2014_female.csv
1999,2014,234,Radnor,1,White,tdemo2014_female.csv
46,2014,234,Radnor,1,White,tdemo2014_female.csv
7434,2014,234,Radnor,0,Black,tdemo2014_female.csv
1898,2014,234,Radnor,1,White,tdemo2014_female.csv
424,2014,234,Radnor,1,White,tdemo2014_female.csv
3059,2014,987,Kentwood,1,White,tdemo2014_female.csv
1301,2014,234,Radnor,1,White,tdemo2014_female.csv
339,2014,234,Radnor,1,White,tdemo2014_female.csv
1035,2014,234,Radnor,1,White,tdemo2014_female.csv
5830,2014,234,Radnor,0,White,tdemo2014_female.csv
4554,2014,234,Radnor,1,White,tdemo2014_female.csv
24,2014,987,Kentwood,1,White,tdemo2014_female.csv
5229,2014,122,Westlake,1,White,tdemo2014_female.csv
3341,2014,234,Radnor,1,White,tdemo2014_female.csv
7420,2014,234,Radnor,0,White,tdemo2014_female.csv
986,2014,234,Radnor,1,White,tdemo2014_female.csv
716,2014,987,Kentwood,1,White,tdemo2014_female.csv
2745,2014,234,Radnor,1,White,tdemo2014_female.csv
3717,2014,987,Kentwood,1,White,tdemo2014_female.csv
6144,2014,987,Kentwood,1,White,tdemo2014_female.csv
1617,2014,987,Kentwood,1,White,tdemo2014_female.csv
4045,2014,987,Kentwood,1,White,tdemo2014_female.csv
7058,2014,234,Radnor,1,White,tdemo2014_female.csv
88,2014,234,Radnor,1,White,tdemo2014_female.csv
4520,2014,122,Westlake,1,White,tdemo2014_female.csv
2817,2014,234,Radnor,1,White,tdemo2014_female.csv
5876,2014,234,Radnor,1,Black,tdemo2014_female.csv
400,2014,234,Radnor,1,Black,tdemo2014_female.csv
3386,2014,234,Radnor,1,White,tdemo2014_female.csv
4562,2014,234,Radnor,1,White,tdemo2014_female.csv
3790,2014,234,Radnor,0,White,tdemo2014_female.csv
5105,2014,234,Radnor,1,White,tdemo2014_female.csv
1464,2014,234,Radnor,1,White,tdemo2014_female.csv
1556,2014,987,Kentwood,1,White,tdemo2014_female.csv
6375,2014,987,Kentwood,1,White,tdemo2014_female.csv
2741,2014,234,Radnor,0,White,tdemo2014_female.csv
7258,2014,234,Radnor,1,White,tdemo2014_female.csv
5215,2014,234,Radnor,0,White,tdemo2014_female.csv
4146,2014,234,Radnor,1,White,tdemo2014_female.csv
592,2014,122,Westlake,0,White,tdemo2014_female.csv
4323,2014,234,Radnor,1,White,tdemo2014_female.csv
6216,2014,987,Kentwood,1,White,tdemo2014_female.csv
7014,2014,234,Radnor,1,White,tdemo2014_female.csv
4398,2014,234,Radnor,1,White,tdemo2014_female.csv
3283,2014,234,Radnor,1,White,tdemo2014_female.csv
2495,2014,234,Radnor,0,Black,tdemo2014_female.csv
4219,2014,122,Westlake,1,White,tdemo2014_female.csv
3991,2014,234,Radnor,1,White,tdemo2014_female.csv
3663,2014,234,Radnor,1,White,tdemo2014_female.csv
426,2014,234,Radnor,1,White,tdemo2014_female.csv
5646,2014,234,Radnor,1,White,tdemo2014_female.csv
6027,2014,234,Radnor,1,White,tdemo2014_female.csv
478,2014,234,Radnor,0,White,tdemo2014_female.csv
6725,2014,234,Radnor,1,White,tdemo2014_female.csv
4975,2014,987,Kentwood,1,White,tdemo2014_female.csv
2189,2014,234,Radnor,1,Black,tdemo2014_female.csv
1845,2014,234,Radnor,1,White,tdemo2014_female.csv
2512,2014,234,Radnor,1,White,tdemo2014_female.csv
5330,2014,234,Radnor,1,White,tdemo2014_female.csv
3507,2014,234,Radnor,1,White,tdemo2014_female.csv
2830,2014,234,Radnor,1,White,tdemo2014_female.csv
5624,2014,234,Radnor,0,Black,tdemo2014_female.csv
735,2014,234,Radnor,1,White,tdemo2014_female.csv
4438,2014,987,Kentwood,1,Black,tdemo2014_female.csv
4383,2014,234,Radnor,1,White,tdemo2014_female.csv
989,2014,234,Radnor,0,White,tdemo2014_female.csv
391,2014,234,Radnor,1,White,tdemo2014_female.csv
1992,2014,234,Radnor,1,White,tdemo2014_female.csv
119,2014,987,Kentwood,0,,tdemo2014_female.csv
6866,2014,987,Kentwood,1,White,tdemo2014_female.csv
4944,2014,234,Radnor,1,White,tdemo2014_female.csv
6296,2014,234,Radnor,0,White,tdemo2014_female.csv
1192,2014,234,Radnor,1,White,tdemo2014_female.csv
7032,2014,234,Radnor,1,White,tdemo2014_female.csv
6418,2014,234,Radnor,1,White,tdemo2014_female.csv
6865,2014,234,Radnor,0,White,tdemo2014_female.csv
6832,2014,234,Radnor,1,White,tdemo2014_female.csv
5042,2014,987,Kentwood,1,White,tdemo2014_female.csv
5724,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
2721,2014,987,Kentwood,0,White,tdemo2014_female.csv
1235,2014,234,Radnor,1,White,tdemo2014_female.csv
4143,2014,234,Radnor,1,White,tdemo2014_female.csv
2159,2014,234,Radnor,1,White,tdemo2014_female.csv
874,2014,987,Kentwood,1,White,tdemo2014_female.csv
2143,2014,234,Radnor,0,White,tdemo2014_female.csv
933,2014,234,Radnor,1,White,tdemo2014_female.csv
5967,2014,234,Radnor,1,White,tdemo2014_female.csv
1961,2014,234,Radnor,1,White,tdemo2014_female.csv
4016,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv
5202,2014,234,Radnor,1,,tdemo2014_female.csv
4831,2014,234,Radnor,1,White,tdemo2014_female.csv
4356,2014,234,Radnor,1,White,tdemo2014_female.csv
6529,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
117,2014,234,Radnor,0,White,tdemo2014_female.csv
64,2014,234,Radnor,1,White,tdemo2014_female.csv
5127,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
6404,2014,234,Radnor,1,White,tdemo2014_female.csv
4070,2014,234,Radnor,0,White,tdemo2014_female.csv
2048,2014,234,Radnor,1,White,tdemo2014_female.csv
364,2014,234,Radnor,0,White,tdemo2014_female.csv
5263,2014,234,Radnor,0,White,tdemo2014_female.csv
1827,2014,234,Radnor,1,White,tdemo2014_female.csv
7020,2014,234,Radnor,1,White,tdemo2014_female.csv
7395,2014,234,Radnor,1,White,tdemo2014_female.csv
4935,2014,234,Radnor,1,White,tdemo2014_female.csv
5004,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv
4379,2014,234,Radnor,1,White,tdemo2014_female.csv
1092,2014,234,Radnor,0,White,tdemo2014_female.csv
7214,2014,234,Radnor,1,White,tdemo2014_female.csv
2956,2014,234,Radnor,1,White,tdemo2014_female.csv
6433,2014,234,Radnor,1,White,tdemo2014_female.csv
4319,2014,987,Kentwood,0,White,tdemo2014_female.csv
4162,2014,234,Radnor,1,White,tdemo2014_female.csv
4548,2014,987,Kentwood,0,White,tdemo2014_female.csv
5741,2014,234,Radnor,1,White,tdemo2014_female.csv
3021,2014,234,Radnor,1,White,tdemo2014_female.csv
6108,2014,122,Westlake,1,White,tdemo2014_female.csv
5029,2014,234,Radnor,1,White,tdemo2014_female.csv
6877,2014,234,Radnor,0,White,tdemo2014_female.csv
5155,2014,122,Westlake,1,White,tdemo2014_female.csv
6597,2014,122,Westlake,1,Hispanic,tdemo2014_female.csv
1024,2014,122,Westlake,1,White,tdemo2014_female.csv
466,2014,234,Radnor,1,White,tdemo2014_female.csv
5712,2014,122,Westlake,1,White,tdemo2014_female.csv
471,2014,234,Radnor,1,White,tdemo2014_female.csv
5348,2014,234,Radnor,1,White,tdemo2014_female.csv
5866,2014,122,Westlake,1,Black,tdemo2014_female.csv
4827,2014,234,Radnor,1,White,tdemo2014_female.csv
837,2014,234,Radnor,1,White,tdemo2014_female.csv
355,2014,234,Radnor,1,White,tdemo2014_female.csv
5484,2014,234,Radnor,0,White,tdemo2014_female.csv
363,2014,234,Radnor,1,White,tdemo2014_female.csv
2835,2014,987,Kentwood,1,White,tdemo2014_female.csv
1039,2014,234,Radnor,0,White,tdemo2014_female.csv
3833,2014,234,Radnor,1,White,tdemo2014_female.csv
5255,2014,234,Radnor,0,White,tdemo2014_female.csv
2853,2014,234,Radnor,1,White,tdemo2014_female.csv
2656,2014,987,Kentwood,1,Black,tdemo2014_female.csv
4912,2014,234,Radnor,0,Other,tdemo2014_female.csv
3671,2014,234,Radnor,1,Black,tdemo2014_female.csv
2197,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv
7059,2014,234,Radnor,1,White,tdemo2014_female.csv
7324,2014,234,Radnor,1,White,tdemo2014_female.csv
4010,2014,234,Radnor,1,White,tdemo2014_female.csv
889,2014,234,Radnor,0,White,tdemo2014_female.csv
4049,2014,234,Radnor,1,Black,tdemo2014_female.csv
7068,2014,234,Radnor,1,White,tdemo2014_female.csv
4763,2014,234,Radnor,1,White,tdemo2014_female.csv
901,2014,234,Radnor,1,White,tdemo2014_female.csv
3402,2014,234,Radnor,1,White,tdemo2014_female.csv
4918,2014,987,Kentwood,1,White,tdemo2014_female.csv
3127,2014,234,Radnor,1,White,tdemo2014_female.csv
6919,2014,234,Radnor,0,,tdemo2014_female.csv
935,2014,234,Radnor,1,White,tdemo2014_female.csv
5651,2014,234,Radnor,1,White,tdemo2014_female.csv
1437,2014,234,Radnor,1,,tdemo2014_female.csv
4164,2014,987,Kentwood,1,White,tdemo2014_female.csv
3307,2014,234,Radnor,1,White,tdemo2014_female.csv
7096,2014,987,Kentwood,0,White,tdemo2014_female.csv
3249,2014,234,Radnor,1,White,tdemo2014_female.csv
1524,2014,234,Radnor,1,White,tdemo2014_female.csv
2282,2014,234,Radnor,0,White,tdemo2014_female.csv
6647,2014,234,Radnor,1,White,tdemo2014_female.csv
3922,2014,987,Kentwood,1,White,tdemo2014_female.csv
4212,2014,234,Radnor,1,White,tdemo2014_female.csv
774,2014,234,Radnor,1,Black,tdemo2014_female.csv
5020,2014,987,Kentwood,1,White,tdemo2014_female.csv
2958,2014,987,Kentwood,1,White,tdemo2014_female.csv
528,2014,234,Radnor,1,White,tdemo2014_female.csv
6049,2014,987,Kentwood,0,White,tdemo2014_female.csv
201,2014,234,Radnor,1,White,tdemo2014_female.csv
2005,2014,234,Radnor,1,Black,tdemo2014_female.csv
3443,2014,234,Radnor,1,White,tdemo2014_female.csv
43,2014,122,Westlake,1,White,tdemo2014_female.csv
3362,2014,234,Radnor,1,White,tdemo2014_female.csv
1354,2014,234,Radnor,1,,tdemo2014_female.csv
2410,2014,234,Radnor,1,White,tdemo2014_female.csv
6932,2014,234,Radnor,1,White,tdemo2014_female.csv
5239,2014,234,Radnor,1,White,tdemo2014_female.csv
3289,2014,234,Radnor,1,White,tdemo2014_female.csv
4646,2014,234,Radnor,1,White,tdemo2014_female.csv
4586,2014,234,Radnor,1,White,tdemo2014_female.csv
2237,2014,987,Kentwood,1,White,tdemo2014_female.csv
738,2014,234,Radnor,1,White,tdemo2014_female.csv
3488,2014,234,Radnor,1,White,tdemo2014_female.csv
2065,2014,234,Radnor,1,White,tdemo2014_female.csv
6701,2014,234,Radnor,1,White,tdemo2014_female.csv
464,2014,234,Radnor,1,White,tdemo2014_female.csv
5527,2014,987,Kentwood,1,White,tdemo2014_female.csv
7397,2014,234,Radnor,1,White,tdemo2014_female.csv
4099,2014,234,Radnor,1,White,tdemo2014_female.csv
3855,2014,234,Radnor,1,White,tdemo2014_female.csv
7357,2014,234,Radnor,1,White,tdemo2014_female.csv
3672,2014,234,Radnor,0,White,tdemo2014_female.csv
5869,2014,234,Radnor,0,White,tdemo2014_female.csv
1528,2014,987,Kentwood,1,White,tdemo2014_female.csv
869,2014,234,Radnor,1,White,tdemo2014_female.csv
6899,2014,234,Radnor,1,White,tdemo2014_female.csv
7241,2014,234,Radnor,0,White,tdemo2014_female.csv
1066,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv
4312,2014,234,Radnor,1,White,tdemo2014_female.csv
5327,2014,234,Radnor,1,White,tdemo2014_female.csv
6038,2014,234,Radnor,1,Black,tdemo2014_female.csv
2068,2014,234,Radnor,0,White,tdemo2014_female.csv
6386,2014,234,Radnor,1,White,tdemo2014_female.csv
7389,2014,234,Radnor,1,White,tdemo2014_female.csv
1887,2014,234,Radnor,1,White,tdemo2014_female.csv
2834,2014,234,Radnor,1,White,tdemo2014_female.csv
5062,2014,234,Radnor,1,White,tdemo2014_female.csv
1600,2014,234,Radnor,1,White,tdemo2014_female.csv
395,2014,987,Kentwood,1,Black,tdemo2014_female.csv
2257,2014,234,Radnor,0,White,tdemo2014_female.csv
2976,2014,234,Radnor,1,White,tdemo2014_female.csv
7496,2014,234,Radnor,1,White,tdemo2014_female.csv
4996,2014,234,Radnor,1,White,tdemo2014_female.csv
6875,2014,234,Radnor,1,White,tdemo2014_female.csv
305,2014,234,Radnor,0,White,tdemo2014_female.csv
5195,2014,234,Radnor,0,White,tdemo2014_female.csv
234,2014,234,Radnor,1,White,tdemo2014_female.csv
2083,2014,987,Kentwood,1,White,tdemo2014_female.csv
2287,2014,987,Kentwood,0,White,tdemo2014_female.csv
7217,2014,234,Radnor,1,White,tdemo2014_female.csv
5628,2014,234,Radnor,1,White,tdemo2014_female.csv
6500,2014,234,Radnor,1,White,tdemo2014_female.csv
2979,2014,234,Radnor,1,White,tdemo2014_female.csv
5665,2014,234,Radnor,1,White,tdemo2014_female.csv
1613,2014,234,Radnor,1,Black,tdemo2014_female.csv
1145,2014,234,Radnor,1,White,tdemo2014_female.csv
6263,2014,234,Radnor,1,,tdemo2014_female.csv
5852,2014,987,Kentwood,1,White,tdemo2014_female.csv
3975,2014,234,Radnor,0,White,tdemo2014_female.csv
96,2014,234,Radnor,1,White,tdemo2014_female.csv
1191,2014,987,Kentwood,1,Hispanic,tdemo2014_female.csv
3238,2014,234,Radnor,1,White,tdemo2014_female.csv
3664,2014,234,Radnor,1,White,tdemo2014_female.csv
565,2014,234,Radnor,1,White,tdemo2014_female.csv
4845,2014,234,Radnor,1,White,tdemo2014_female.csv
3740,2014,234,Radnor,1,White,tdemo2014_female.csv
6864,2014,122,Westlake,1,White,tdemo2014_female.csv
6598,2014,234,Radnor,1,White,tdemo2014_female.csv
4352,2014,234,Radnor,1,White,tdemo2014_female.csv
4810,2014,234,Radnor,0,White,tdemo2014_female.csv
3760,2014,234,Radnor,1,White,tdemo2014_female.csv
194,2014,234,Radnor,1,White,tdemo2014_female.csv
2784,2014,234,Radnor,0,White,tdemo2014_female.csv
4241,2014,234,Radnor,1,White,tdemo2014_female.csv
1736,2014,234,Radnor,1,White,tdemo2014_female.csv
7149,2014,234,Radnor,1,White,tdemo2014_female.csv
6491,2014,234,Radnor,1,Black,tdemo2014_female.csv
217,2014,234,Radnor,1,White,tdemo2014_female.csv
978,2014,234,Radnor,1,White,tdemo2014_female.csv
260,2014,234,Radnor,1,White,tdemo2014_female.csv
3644,2014,234,Radnor,1,White,tdemo2014_female.csv
2203,2014,234,Radnor,1,Other,tdemo2014_female.csv
3958,2014,234,Radnor,1,White,tdemo2014_female.csv
2315,2014,234,Radnor,1,White,tdemo2014_female.csv
1645,2014,234,Radnor,1,White,tdemo2014_female.csv
4321,2014,234,Radnor,1,White,tdemo2014_female.csv
6014,2014,234,Radnor,1,White,tdemo2014_female.csv
6722,2014,234,Radnor,1,White,tdemo2014_female.csv
2184,2014,234,Radnor,1,White,tdemo2014_female.csv
3843,2014,234,Radnor,1,White,tdemo2014_female.csv
7102,2014,122,Westlake,1,White,tdemo2014_female.csv
1233,2014,234,Radnor,0,White,tdemo2014_female.csv
6961,2014,987,Kentwood,1,White,tdemo2014_female.csv
3131,2014,234,Radnor,1,White,tdemo2014_female.csv
5225,2014,987,Kentwood,1,White,tdemo2014_female.csv
5884,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv
6072,2014,987,Kentwood,0,Black,tdemo2014_female.csv
6721,2014,234,Radnor,1,White,tdemo2014_female.csv
4731,2014,234,Radnor,1,White,tdemo2014_female.csv
2907,2014,234,Radnor,1,White,tdemo2014_female.csv
918,2014,987,Kentwood,1,White,tdemo2014_female.csv
5014,2014,234,Radnor,1,White,tdemo2014_female.csv
5478,2014,234,Radnor,1,White,tdemo2014_female.csv
5841,2014,234,Radnor,1,White,tdemo2014_female.csv
3405,2014,234,Radnor,1,White,tdemo2014_female.csv
5979,2014,234,Radnor,1,White,tdemo2014_female.csv
2270,2014,234,Radnor,1,White,tdemo2014_female.csv
3393,2014,234,Radnor,1,Other,tdemo2014_female.csv
6272,2014,234,Radnor,1,White,tdemo2014_female.csv
2720,2014,234,Radnor,1,White,tdemo2014_female.csv
7181,2014,234,Radnor,1,White,tdemo2014_female.csv
2544,2014,234,Radnor,0,White,tdemo2014_female.csv
7177,2014,234,Radnor,1,Black,tdemo2014_female.csv
5479,2014,234,Radnor,1,White,tdemo2014_female.csv
443,2014,234,Radnor,1,White,tdemo2014_female.csv
3797,2014,234,Radnor,1,White,tdemo2014_female.csv
383,2014,234,Radnor,1,White,tdemo2014_female.csv
4838,2014,987,Kentwood,1,White,tdemo2014_female.csv
6524,2014,987,Kentwood,1,White,tdemo2014_female.csv
5674,2014,234,Radnor,1,White,tdemo2014_female.csv
6243,2014,987,Kentwood,0,White,tdemo2014_female.csv
4573,2014,987,Kentwood,1,Hispanic,tdemo2014_female.csv
3057,2014,234,Radnor,1,White,tdemo2014_female.csv
4491,2014,234,Radnor,1,Black,tdemo2014_female.csv
1658,2014,987,Kentwood,0,White,tdemo2014_female.csv
7184,2014,234,Radnor,1,Black,tdemo2014_female.csv
1267,2014,234,Radnor,1,White,tdemo2014_female.csv
4585,2014,234,Radnor,1,White,tdemo2014_female.csv
6542,2014,234,Radnor,0,White,tdemo2014_female.csv
1352,2014,234,Radnor,1,White,tdemo2014_female.csv
221,2014,234,Radnor,1,White,tdemo2014_female.csv
6220,2014,234,Radnor,1,White,tdemo2014_female.csv
6821,2014,234,Radnor,0,White,tdemo2014_female.csv
884,2014,234,Radnor,0,White,tdemo2014_female.csv
2194,2014,234,Radnor,1,White,tdemo2014_female.csv
4071,2014,234,Radnor,1,White,tdemo2014_female.csv
6234,2014,987,Kentwood,1,White,tdemo2014_female.csv
4611,2014,234,Radnor,1,White,tdemo2014_female.csv
253,2014,234,Radnor,1,White,tdemo2014_female.csv
3501,2014,234,Radnor,1,White,tdemo2014_female.csv
3604,2014,234,Radnor,1,White,tdemo2014_female.csv
6741,2014,234,Radnor,1,White,tdemo2014_female.csv
6615,2014,234,Radnor,0,White,tdemo2014_female.csv
1626,2014,234,Radnor,1,White,tdemo2014_female.csv
1958,2014,234,Radnor,0,White,tdemo2014_female.csv
5766,2014,234,Radnor,1,White,tdemo2014_female.csv
