id,year,districtno_x,districtname,female,reth,source_file_x,districtno_y,eval,source_file_y
3341,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7420,2014,234,Radnor,0,White,tdemo2014_female.csv,234,1.0,teval2014.csv
986,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
716,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
2745,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
3717,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
6144,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
1617,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
4045,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,2.0,teval2014.csv
7058,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
88,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4520,2014,122,Westlake,1,White,tdemo2014_female.csv,122,3.0,teval2014.csv
2817,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5876,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,5.0,teval2014.csv
400,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,,teval2014.csv
3386,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4562,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3790,2014,234,Radnor,0,White,tdemo2014_female.csv,234,5.0,teval2014.csv
5105,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1464,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1556,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
6375,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,5.0,teval2014.csv
2741,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7258,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
5215,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4146,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
592,2014,122,Westlake,0,White,tdemo2014_female.csv,122,3.0,teval2014.csv
4323,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6216,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
7014,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3283,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2495,2014,234,Radnor,0,Black,tdemo2014_female.csv,234,5.0,teval2014.csv
4219,2014,122,Westlake,1,White,tdemo2014_female.csv,122,5.0,teval2014.csv
3991,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
3663,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
426,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5646,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6027,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
478,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6725,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4975,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
2189,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,3.0,teval2014.csv
1845,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
2512,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
5330,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3507,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
2830,2014,234,Radnor,1,White,tdemo2014_female.csv,234,1.0,teval2014.csv
735,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4438,2014,987,Kentwood,1,Black,tdemo2014_female.csv,987,4.0,teval2014.csv
4383,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
989,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
391,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1992,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
119,2014,987,Kentwood,0,,tdemo2014_female.csv,987,2.0,teval2014.csv
6866,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,5.0,teval2014.csv
4944,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6296,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1192,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7032,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6418,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6865,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6832,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5042,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
5724,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv,234,4.0,teval2014.csv
2721,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,3.0,teval2014.csv
1235,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4143,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
2159,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
874,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,2.0,teval2014.csv
2143,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
933,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5967,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1961,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
4016,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv,234,5.0,teval2014.csv
5202,2014,234,Radnor,1,,tdemo2014_female.csv,234,2.0,teval2014.csv
4831,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
4356,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6529,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv,234,3.0,teval2014.csv
117,2014,234,Radnor,0,White,tdemo2014_female.csv,234,5.0,teval2014.csv
64,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
5127,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv,234,3.0,teval2014.csv
6404,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
4070,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2048,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
364,2014,234,Radnor,0,White,tdemo2014_female.csv,234,2.0,teval2014.csv
5263,2014,234,Radnor,0,White,tdemo2014_female.csv,234,2.0,teval2014.csv
1827,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7020,2014,234,Radnor,1,White,tdemo2014_female.csv,234,,teval2014.csv
7395,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4935,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5004,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv,234,2.0,teval2014.csv
4379,2014,234,Radnor,1,White,tdemo2014_female.csv,234,1.0,teval2014.csv
1092,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7214,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
2956,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
6433,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4319,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,3.0,teval2014.csv
4162,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
4548,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,4.0,teval2014.csv
5741,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3021,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6108,2014,122,Westlake,1,White,tdemo2014_female.csv,122,3.0,teval2014.csv
5029,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6877,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5155,2014,122,Westlake,1,White,tdemo2014_female.csv,122,2.0,teval2014.csv
6597,2014,122,Westlake,1,Hispanic,tdemo2014_female.csv,122,5.0,teval2014.csv
1024,2014,122,Westlake,1,White,tdemo2014_female.csv,122,2.0,teval2014.csv
466,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
5712,2014,122,Westlake,1,White,tdemo2014_female.csv,122,4.0,teval2014.csv
471,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5348,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5866,2014,122,Westlake,1,Black,tdemo2014_female.csv,122,4.0,teval2014.csv
4827,2014,234,Radnor,1,White,tdemo2014_female.csv,234,,teval2014.csv
837,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
355,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
5484,2014,234,Radnor,0,White,tdemo2014_female.csv,234,2.0,teval2014.csv
363,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
2835,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
1039,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3833,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5255,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2853,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
2656,2014,987,Kentwood,1,Black,tdemo2014_female.csv,987,5.0,teval2014.csv
4912,2014,234,Radnor,0,Other,tdemo2014_female.csv,234,3.0,teval2014.csv
3671,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,4.0,teval2014.csv
2197,2014,234,Radnor,1,Hispanic,tdemo2014_female.csv,234,3.0,teval2014.csv
7059,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
7324,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4010,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
889,2014,234,Radnor,0,White,tdemo2014_female.csv,234,2.0,teval2014.csv
4049,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,3.0,teval2014.csv
7068,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
4763,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
901,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
3402,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
4918,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
3127,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6919,2014,234,Radnor,0,,tdemo2014_female.csv,234,4.0,teval2014.csv
935,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5651,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1437,2014,234,Radnor,1,,tdemo2014_female.csv,234,4.0,teval2014.csv
4164,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
3307,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7096,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,2.0,teval2014.csv
3249,2014,234,Radnor,1,White,tdemo2014_female.csv,234,1.0,teval2014.csv
1524,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2282,2014,234,Radnor,0,White,tdemo2014_female.csv,234,5.0,teval2014.csv
6647,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
3922,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
4212,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
774,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,4.0,teval2014.csv
5020,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,2.0,teval2014.csv
528,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6049,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,4.0,teval2014.csv
201,2014,234,Radnor,1,White,tdemo2014_female.csv,234,,teval2014.csv
2005,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,3.0,teval2014.csv
3443,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
43,2014,122,Westlake,1,White,tdemo2014_female.csv,122,4.0,teval2014.csv
3362,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1354,2014,234,Radnor,1,,tdemo2014_female.csv,234,3.0,teval2014.csv
2410,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6932,2014,234,Radnor,1,White,tdemo2014_female.csv,234,1.0,teval2014.csv
5239,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3289,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4646,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4586,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
2237,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
738,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3488,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2065,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6701,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
464,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5527,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,2.0,teval2014.csv
7397,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4099,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
3855,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
7357,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
3672,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5869,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1528,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
869,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6899,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7241,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1066,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv,234,,teval2014.csv
4312,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5327,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6038,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,3.0,teval2014.csv
2068,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
6386,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
7389,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1887,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
2834,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
5062,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
1600,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
395,2014,987,Kentwood,1,Black,tdemo2014_female.csv,987,4.0,teval2014.csv
2257,2014,234,Radnor,0,White,tdemo2014_female.csv,234,5.0,teval2014.csv
2976,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7496,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
4996,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6875,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
305,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5195,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
234,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2083,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
2287,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,4.0,teval2014.csv
7217,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5628,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6500,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2979,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5665,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1613,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,5.0,teval2014.csv
1145,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6263,2014,234,Radnor,1,,tdemo2014_female.csv,234,3.0,teval2014.csv
5852,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,2.0,teval2014.csv
3975,2014,234,Radnor,0,White,tdemo2014_female.csv,234,2.0,teval2014.csv
96,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1191,2014,987,Kentwood,1,Hispanic,tdemo2014_female.csv,987,3.0,teval2014.csv
3238,2014,234,Radnor,1,White,tdemo2014_female.csv,234,,teval2014.csv
3664,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
565,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4845,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
3740,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6864,2014,122,Westlake,1,White,tdemo2014_female.csv,122,5.0,teval2014.csv
6864,2014,122,Westlake,1,White,tdemo2014_female.csv,122,4.0,teval2014.csv
6598,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4352,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4810,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3760,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
194,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
2784,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4241,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1736,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
7149,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6491,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,5.0,teval2014.csv
217,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
978,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
260,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
3644,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
2203,2014,234,Radnor,1,Other,tdemo2014_female.csv,234,4.0,teval2014.csv
3958,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2315,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1645,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4321,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
6014,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
6722,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
2184,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3843,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
7102,2014,122,Westlake,1,White,tdemo2014_female.csv,122,4.0,teval2014.csv
1233,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6961,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
3131,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
5225,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
5884,2014,234,Radnor,0,Hispanic,tdemo2014_female.csv,234,3.0,teval2014.csv
6072,2014,987,Kentwood,0,Black,tdemo2014_female.csv,987,4.0,teval2014.csv
6721,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
4731,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
2907,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
918,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
5014,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5841,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
3405,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5979,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
2270,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3393,2014,234,Radnor,1,Other,tdemo2014_female.csv,234,2.0,teval2014.csv
6272,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
2720,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
7181,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
7177,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,4.0,teval2014.csv
5479,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
443,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
3797,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
383,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4838,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,,teval2014.csv
6524,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
5674,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6243,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,3.0,teval2014.csv
4573,2014,987,Kentwood,1,Hispanic,tdemo2014_female.csv,987,4.0,teval2014.csv
3057,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4491,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,4.0,teval2014.csv
1658,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,5.0,teval2014.csv
7184,2014,234,Radnor,1,Black,tdemo2014_female.csv,234,,teval2014.csv
1267,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4585,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6542,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1352,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
221,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
6220,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
6821,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
884,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
2194,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
4071,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6234,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
4611,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
253,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
3501,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
3604,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6741,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6615,2014,234,Radnor,0,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1626,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1958,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5766,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5248,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
1558,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5578,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,4.0,teval2014.csv
4691,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
5073,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
1326,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5010,2014,122,Westlake,1,White,tdemo2014_female.csv,122,2.0,teval2014.csv
3536,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5959,2014,234,Radnor,1,White,tdemo2014_female.csv,234,5.0,teval2014.csv
7366,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
6868,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,3.0,teval2014.csv
2049,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
3114,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
3221,2014,122,Westlake,1,White,tdemo2014_female.csv,122,5.0,teval2014.csv
5086,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
5117,2014,987,Kentwood,1,White,tdemo2014_female.csv,987,3.0,teval2014.csv
4104,2014,234,Radnor,1,White,tdemo2014_female.csv,234,2.0,teval2014.csv
7454,2014,234,Radnor,0,White,tdemo2014_female.csv,234,3.0,teval2014.csv
3381,2014,234,Radnor,1,White,tdemo2014_female.csv,234,3.0,teval2014.csv
5782,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
1893,2014,234,Radnor,1,White,tdemo2014_female.csv,234,4.0,teval2014.csv
4542,2014,987,Kentwood,0,White,tdemo2014_female.csv,987,3.0,teval2014.csv
